Date,city,value,location,item_id
2013-05-12,Vancouver-America,15.657142857142857,America,Vancouver
2013-05-12,Sao Paulo-America,17.0,America,Sao Paulo
2013-05-12,Washington-America,22.685714285714287,America,Washington
2013-05-12,Paris-Europe,14.057142857142859,Europe,Paris
2013-05-12,Calgary-America,23.285714285714285,America,Calgary
2013-05-12,Roma-Europe,16.87142857142857,Europe,Roma
2013-05-12,Reykjavic-Europe,5.771428571428571,Europe,Reykjavic
2013-05-12,Dublin-Europe,10.157142857142857,Europe,Dublin
2013-05-12,Sydney-Oceania,17.04285714285714,Oceania,Sydney
2013-05-12,Cape Town-Africa,15.242857142857144,Africa,Cape Town
2013-05-12,Madrid-Europe,18.771428571428572,Europe,Madrid
2013-05-12,Bogota-America,14.057142857142859,America,Bogota
2013-05-12,Los Angeles-America,21.300000000000004,America,Los Angeles
2013-05-12,Shanghai-Asia,20.785714285714285,Asia,Shanghai
2013-05-12,Bahamas-America,25.97142857142857,America,Bahamas
2013-05-12,Singapore-Asia,28.157142857142855,Asia,Singapore
2013-05-12,Busan-Asia,17.900000000000002,Asia,Busan
2013-05-12,Qingdao-Asia,18.714285714285715,Asia,Qingdao
2013-05-12,Yakarta-Asia,28.942857142857143,Asia,Yakarta
2013-05-12,Beijing-Asia,21.47142857142857,Asia,Beijing
2013-05-12,Kuala-Asia,29.214285714285715,Asia,Kuala
2013-05-12,Delhi-Asia,32.714285714285715,Asia,Delhi
2013-05-12,Dubai-Asia,29.285714285714285,Asia,Dubai
2013-05-12,Miami-America,30.17142857142857,America,Miami
2013-05-12,New york-America,20.228571428571428,America,New york
2013-05-12,New orleans-America,25.785714285714285,America,New orleans
2013-05-12,Tokyo-Asia,19.057142857142857,Asia,Tokyo
2013-05-19,Paris-Europe,12.542857142857143,Europe,Paris
2013-05-19,Vancouver-America,13.171428571428573,America,Vancouver
2013-05-19,Sao Paulo-America,20.042857142857144,America,Sao Paulo
2013-05-19,Washington-America,24.271428571428572,America,Washington
2013-05-19,Hamburg-Europe,13.642857142857142,Europe,Hamburg
2013-05-19,Madrid-Europe,12.328571428571427,Europe,Madrid
2013-05-19,Bahamas-America,25.485714285714288,America,Bahamas
2013-05-19,Reykjavic-Europe,6.985714285714286,Europe,Reykjavic
2013-05-19,Dublin-Europe,8.171428571428573,Europe,Dublin
2013-05-19,Sydney-Oceania,15.357142857142858,Oceania,Sydney
2013-05-19,Cape Town-Africa,15.271428571428572,Africa,Cape Town
2013-05-19,Calgary-America,17.942857142857143,America,Calgary
2013-05-19,Roma-Europe,17.7,Europe,Roma
2013-05-19,Bogota-America,14.62857142857143,America,Bogota
2013-05-19,Dubai-Asia,32.542857142857144,Asia,Dubai
2013-05-19,Yakarta-Asia,28.814285714285713,Asia,Yakarta
2013-05-19,New orleans-America,28.25714285714286,America,New orleans
2013-05-19,New york-America,17.771428571428572,America,New york
2013-05-19,Miami-America,29.914285714285715,America,Miami
2013-05-19,Delhi-Asia,32.871428571428574,Asia,Delhi
2013-05-19,Tokyo-Asia,20.185714285714287,Asia,Tokyo
2013-05-19,Beijing-Asia,21.285714285714285,Asia,Beijing
2013-05-19,Los Angeles-America,22.7,America,Los Angeles
2013-05-19,Kuala-Asia,28.97142857142857,Asia,Kuala
2013-05-19,Qingdao-Asia,18.142857142857142,Asia,Qingdao
2013-05-19,Busan-Asia,17.614285714285714,Asia,Busan
2013-05-19,Singapore-Asia,28.8,Asia,Singapore
2013-05-19,Shanghai-Asia,21.614285714285717,Asia,Shanghai
2013-05-26,Sao Paulo-America,17.928571428571427,America,Sao Paulo
2013-05-26,Calgary-America,15.957142857142857,America,Calgary
2013-05-26,Washington-America,25.228571428571428,America,Washington
2013-05-26,Vancouver-America,12.242857142857144,America,Vancouver
2013-05-26,Hamburg-Europe,10.114285714285714,Europe,Hamburg
2013-05-26,Cape Town-Africa,15.642857142857142,Africa,Cape Town
2013-05-26,Madrid-Europe,14.62857142857143,Europe,Madrid
2013-05-26,Reykjavic-Europe,6.171428571428572,Europe,Reykjavic
2013-05-26,Dublin-Europe,10.37142857142857,Europe,Dublin
2013-05-26,Sydney-Oceania,14.585714285714285,Oceania,Sydney
2013-05-26,Bogota-America,13.957142857142857,America,Bogota
2013-05-26,Paris-Europe,10.414285714285715,Europe,Paris
2013-05-26,Los Angeles-America,21.671428571428574,America,Los Angeles
2013-05-26,Roma-Europe,15.685714285714287,Europe,Roma
2013-05-26,New orleans-America,30.014285714285712,America,New orleans
2013-05-26,Bahamas-America,26.414285714285715,America,Bahamas
2013-05-26,Singapore-Asia,28.228571428571428,Asia,Singapore
2013-05-26,Busan-Asia,20.25714285714286,Asia,Busan
2013-05-26,Qingdao-Asia,19.67142857142857,Asia,Qingdao
2013-05-26,Kuala-Asia,28.8,Asia,Kuala
2013-05-26,Yakarta-Asia,28.542857142857144,Asia,Yakarta
2013-05-26,Shanghai-Asia,24.071428571428573,Asia,Shanghai
2013-05-26,Tokyo-Asia,21.457142857142856,Asia,Tokyo
2013-05-26,Beijing-Asia,22.75714285714286,Asia,Beijing
2013-05-26,Miami-America,31.114285714285717,America,Miami
2013-05-26,New york-America,20.8,America,New york
2013-05-26,Delhi-Asia,37.0,Asia,Delhi
2013-05-26,Dubai-Asia,31.428571428571427,Asia,Dubai
2013-06-02,Bogota-America,13.285714285714286,America,Bogota
2013-06-02,Sydney-Oceania,16.357142857142858,Oceania,Sydney
2013-06-02,Dublin-Europe,11.571428571428571,Europe,Dublin
2013-06-02,Reykjavic-Europe,7.614285714285714,Europe,Reykjavic
2013-06-02,Cape Town-Africa,13.799999999999999,Africa,Cape Town
2013-06-02,Madrid-Europe,15.042857142857143,Europe,Madrid
2013-06-02,Paris-Europe,13.6,Europe,Paris
2013-06-02,Hamburg-Europe,14.142857142857142,Europe,Hamburg
2013-06-02,Washington-America,30.314285714285713,America,Washington
2013-06-02,Sao Paulo-America,17.242857142857144,America,Sao Paulo
2013-06-02,Vancouver-America,13.200000000000001,America,Vancouver
2013-06-02,Calgary-America,15.585714285714285,America,Calgary
2013-06-02,Los Angeles-America,23.32857142857143,America,Los Angeles
2013-06-02,Roma-Europe,15.942857142857141,Europe,Roma
2013-06-02,New orleans-America,30.157142857142855,America,New orleans
2013-06-02,Bahamas-America,24.785714285714285,America,Bahamas
2013-06-02,Shanghai-Asia,21.357142857142858,Asia,Shanghai
2013-06-02,Singapore-Asia,27.842857142857145,Asia,Singapore
2013-06-02,Busan-Asia,19.900000000000002,Asia,Busan
2013-06-02,Kuala-Asia,29.02857142857143,Asia,Kuala
2013-06-02,Yakarta-Asia,28.5,Asia,Yakarta
2013-06-02,Qingdao-Asia,18.914285714285715,Asia,Qingdao
2013-06-02,Tokyo-Asia,21.057142857142857,Asia,Tokyo
2013-06-02,Delhi-Asia,33.94285714285714,Asia,Delhi
2013-06-02,Dubai-Asia,32.74285714285714,Asia,Dubai
2013-06-02,Miami-America,29.52857142857143,America,Miami
2013-06-02,New york-America,24.75714285714286,America,New york
2013-06-02,Beijing-Asia,23.514285714285712,Asia,Beijing
2013-06-09,Washington-America,26.271428571428572,America,Washington
2013-06-09,Calgary-America,19.228571428571428,America,Calgary
2013-06-09,Vancouver-America,15.771428571428572,America,Vancouver
2013-06-09,Sao Paulo-America,17.9,America,Sao Paulo
2013-06-09,Hamburg-Europe,14.742857142857144,Europe,Hamburg
2013-06-09,Cape Town-Africa,12.62857142857143,Africa,Cape Town
2013-06-09,Madrid-Europe,18.82857142857143,Europe,Madrid
2013-06-09,Roma-Europe,18.97142857142857,Europe,Roma
2013-06-09,Reykjavic-Europe,10.585714285714285,Europe,Reykjavic
2013-06-09,Dublin-Europe,13.257142857142856,Europe,Dublin
2013-06-09,Sydney-Oceania,15.842857142857143,Oceania,Sydney
2013-06-09,Bogota-America,13.700000000000001,America,Bogota
2013-06-09,Paris-Europe,17.928571428571427,Europe,Paris
2013-06-09,Los Angeles-America,21.02857142857143,America,Los Angeles
2013-06-09,Dubai-Asia,33.95714285714286,Asia,Dubai
2013-06-09,New orleans-America,31.428571428571427,America,New orleans
2013-06-09,Shanghai-Asia,22.614285714285717,Asia,Shanghai
2013-06-09,Singapore-Asia,27.87142857142857,Asia,Singapore
2013-06-09,Bahamas-America,27.785714285714285,America,Bahamas
2013-06-09,Qingdao-Asia,20.585714285714285,Asia,Qingdao
2013-06-09,Kuala-Asia,28.7,Asia,Kuala
2013-06-09,Busan-Asia,21.2,Asia,Busan
2013-06-09,Beijing-Asia,20.557142857142857,Asia,Beijing
2013-06-09,Tokyo-Asia,22.714285714285715,Asia,Tokyo
2013-06-09,Delhi-Asia,34.82857142857143,Asia,Delhi
2013-06-09,Miami-America,30.62857142857143,America,Miami
2013-06-09,New york-America,22.857142857142858,America,New york
2013-06-09,Yakarta-Asia,28.957142857142856,Asia,Yakarta
2013-06-16,Hamburg-Europe,15.442857142857141,Europe,Hamburg
2013-06-16,Calgary-America,17.185714285714287,America,Calgary
2013-06-16,Vancouver-America,14.771428571428572,America,Vancouver
2013-06-16,Sao Paulo-America,18.357142857142858,America,Sao Paulo
2013-06-16,Washington-America,29.757142857142856,America,Washington
2013-06-16,Paris-Europe,17.0,Europe,Paris
2013-06-16,Bogota-America,14.342857142857143,America,Bogota
2013-06-16,Roma-Europe,21.957142857142856,Europe,Roma
2013-06-16,Reykjavic-Europe,10.057142857142855,Europe,Reykjavic
2013-06-16,Dublin-Europe,12.357142857142858,Europe,Dublin
2013-06-16,Sydney-Oceania,14.442857142857141,Oceania,Sydney
2013-06-16,Cape Town-Africa,13.685714285714285,Africa,Cape Town
2013-06-16,Madrid-Europe,24.75714285714286,Europe,Madrid
2013-06-16,Los Angeles-America,22.071428571428573,America,Los Angeles
2013-06-16,Bahamas-America,27.571428571428573,America,Bahamas
2013-06-16,New orleans-America,33.1,America,New orleans
2013-06-16,Singapore-Asia,29.7,Asia,Singapore
2013-06-16,Busan-Asia,22.142857142857142,Asia,Busan
2013-06-16,Qingdao-Asia,20.571428571428573,Asia,Qingdao
2013-06-16,Kuala-Asia,29.357142857142858,Asia,Kuala
2013-06-16,Yakarta-Asia,28.52857142857143,Asia,Yakarta
2013-06-16,Shanghai-Asia,22.657142857142855,Asia,Shanghai
2013-06-16,Tokyo-Asia,22.771428571428572,Asia,Tokyo
2013-06-16,Delhi-Asia,31.3,Asia,Delhi
2013-06-16,Dubai-Asia,31.485714285714288,Asia,Dubai
2013-06-16,Miami-America,31.985714285714288,America,Miami
2013-06-16,New york-America,24.142857142857142,America,New york
2013-06-16,Beijing-Asia,23.071428571428573,Asia,Beijing
2013-06-23,Vancouver-America,16.17142857142857,America,Vancouver
2013-06-23,Sao Paulo-America,18.214285714285715,America,Sao Paulo
2013-06-23,Washington-America,28.114285714285717,America,Washington
2013-06-23,Hamburg-Europe,19.042857142857144,Europe,Hamburg
2013-06-23,Paris-Europe,18.857142857142858,Europe,Paris
2013-06-23,Reykjavic-Europe,10.142857142857142,Europe,Reykjavic
2013-06-23,Roma-Europe,25.657142857142855,Europe,Roma
2013-06-23,Dublin-Europe,13.571428571428571,Europe,Dublin
2013-06-23,Sydney-Oceania,11.985714285714286,Oceania,Sydney
2013-06-23,Cape Town-Africa,13.971428571428572,Africa,Cape Town
2013-06-23,Calgary-America,18.228571428571428,America,Calgary
2013-06-23,Madrid-Europe,20.3,Europe,Madrid
2013-06-23,Bogota-America,14.214285714285714,America,Bogota
2013-06-23,Los Angeles-America,23.014285714285712,America,Los Angeles
2013-06-23,Shanghai-Asia,27.87142857142857,Asia,Shanghai
2013-06-23,Bahamas-America,28.442857142857143,America,Bahamas
2013-06-23,Singapore-Asia,30.142857142857142,Asia,Singapore
2013-06-23,Busan-Asia,22.142857142857142,Asia,Busan
2013-06-23,Qingdao-Asia,24.114285714285717,Asia,Qingdao
2013-06-23,Yakarta-Asia,29.071428571428573,Asia,Yakarta
2013-06-23,Beijing-Asia,26.400000000000002,Asia,Beijing
2013-06-23,Kuala-Asia,29.642857142857142,Asia,Kuala
2013-06-23,Delhi-Asia,32.08571428571428,Asia,Delhi
2013-06-23,Dubai-Asia,33.17142857142857,Asia,Dubai
2013-06-23,Miami-America,32.128571428571426,America,Miami
2013-06-23,New york-America,25.400000000000002,America,New york
2013-06-23,New orleans-America,32.457142857142856,America,New orleans
2013-06-23,Tokyo-Asia,24.042857142857144,Asia,Tokyo
2013-06-30,Hamburg-Europe,12.942857142857141,Europe,Hamburg
2013-06-30,Calgary-America,23.2,America,Calgary
2013-06-30,Vancouver-America,17.742857142857144,America,Vancouver
2013-06-30,Sao Paulo-America,18.114285714285714,America,Sao Paulo
2013-06-30,Washington-America,31.599999999999998,America,Washington
2013-06-30,Paris-Europe,16.228571428571428,Europe,Paris
2013-06-30,Bogota-America,13.814285714285715,America,Bogota
2013-06-30,Roma-Europe,20.099999999999998,Europe,Roma
2013-06-30,Reykjavic-Europe,9.428571428571429,Europe,Reykjavic
2013-06-30,Dublin-Europe,14.171428571428573,Europe,Dublin
2013-06-30,Sydney-Oceania,14.071428571428571,Oceania,Sydney
2013-06-30,Cape Town-Africa,12.357142857142858,Africa,Cape Town
2013-06-30,Madrid-Europe,24.614285714285717,Europe,Madrid
2013-06-30,Los Angeles-America,24.97142857142857,America,Los Angeles
2013-06-30,Shanghai-Asia,24.400000000000002,Asia,Shanghai
2013-06-30,New orleans-America,33.48571428571428,America,New orleans
2013-06-30,Bahamas-America,28.142857142857142,America,Bahamas
2013-06-30,Singapore-Asia,28.714285714285715,Asia,Singapore
2013-06-30,Busan-Asia,23.142857142857142,Asia,Busan
2013-06-30,Kuala-Asia,29.342857142857145,Asia,Kuala
2013-06-30,Yakarta-Asia,29.349999999999998,Asia,Yakarta
2013-06-30,Qingdao-Asia,22.728571428571428,Asia,Qingdao
2013-06-30,Tokyo-Asia,23.32857142857143,Asia,Tokyo
2013-06-30,Delhi-Asia,31.97142857142857,Asia,Delhi
2013-06-30,Dubai-Asia,34.67142857142857,Asia,Dubai
2013-06-30,Miami-America,31.900000000000002,America,Miami
2013-06-30,New york-America,29.285714285714285,America,New york
2013-06-30,Beijing-Asia,25.014285714285712,Asia,Beijing
2013-07-07,Hamburg-Europe,17.385714285714286,Europe,Hamburg
2013-07-07,Calgary-America,23.28333333333333,America,Calgary
2013-07-07,Vancouver-America,19.042857142857144,America,Vancouver
2013-07-07,Sao Paulo-America,17.5,America,Sao Paulo
2013-07-07,Washington-America,31.27142857142857,America,Washington
2013-07-07,Paris-Europe,20.142857142857142,Europe,Paris
2013-07-07,Cape Town-Africa,13.857142857142858,Africa,Cape Town
2013-07-07,Roma-Europe,23.400000000000002,Europe,Roma
2013-07-07,Reykjavic-Europe,9.214285714285714,Europe,Reykjavic
2013-07-07,Dublin-Europe,15.357142857142858,Europe,Dublin
2013-07-07,Sydney-Oceania,13.657142857142858,Oceania,Sydney
2013-07-07,Bogota-America,12.614285714285714,America,Bogota
2013-07-07,Madrid-Europe,28.614285714285717,Europe,Madrid
2013-07-07,Los Angeles-America,24.02857142857143,America,Los Angeles
2013-07-07,Shanghai-Asia,31.214285714285715,Asia,Shanghai
2013-07-07,New orleans-America,29.928571428571427,America,New orleans
2013-07-07,Singapore-Asia,28.24285714285714,Asia,Singapore
2013-07-07,Busan-Asia,23.928571428571427,Asia,Busan
2013-07-07,Qingdao-Asia,25.442857142857143,Asia,Qingdao
2013-07-07,Kuala-Asia,27.7,Asia,Kuala
2013-07-07,Yakarta-Asia,26.833333333333332,Asia,Yakarta
2013-07-07,Bahamas-America,28.3,America,Bahamas
2013-07-07,Tokyo-Asia,26.314285714285713,Asia,Tokyo
2013-07-07,Delhi-Asia,32.15714285714286,Asia,Delhi
2013-07-07,Dubai-Asia,35.614285714285714,Asia,Dubai
2013-07-07,Miami-America,31.2,America,Miami
2013-07-07,New york-America,29.057142857142857,America,New york
2013-07-07,Beijing-Asia,28.32857142857143,Asia,Beijing
2013-07-14,Calgary-America,19.5,America,Calgary
2013-07-14,Vancouver-America,17.52857142857143,America,Vancouver
2013-07-14,Sao Paulo-America,17.4,America,Sao Paulo
2013-07-14,Washington-America,29.928571428571427,America,Washington
2013-07-14,Hamburg-Europe,16.72857142857143,Europe,Hamburg
2013-07-14,Roma-Europe,24.428571428571427,Europe,Roma
2013-07-14,Madrid-Europe,28.3,Europe,Madrid
2013-07-14,Reykjavic-Europe,10.042857142857143,Europe,Reykjavic
2013-07-14,Dublin-Europe,17.97142857142857,Europe,Dublin
2013-07-14,Sydney-Oceania,13.1,Oceania,Sydney
2013-07-14,Bogota-America,13.342857142857143,America,Bogota
2013-07-14,Paris-Europe,21.099999999999998,Europe,Paris
2013-07-14,Cape Town-Africa,14.200000000000001,Africa,Cape Town
2013-07-14,Los Angeles-America,24.2,America,Los Angeles
2013-07-14,New orleans-America,32.3,America,New orleans
2013-07-14,Bahamas-America,27.37142857142857,America,Bahamas
2013-07-14,Shanghai-Asia,31.728571428571428,Asia,Shanghai
2013-07-14,Singapore-Asia,27.457142857142856,Asia,Singapore
2013-07-14,Busan-Asia,26.5,Asia,Busan
2013-07-14,Kuala-Asia,27.114285714285717,Asia,Kuala
2013-07-14,Yakarta-Asia,27.428571428571427,Asia,Yakarta
2013-07-14,Qingdao-Asia,27.342857142857145,Asia,Qingdao
2013-07-14,Tokyo-Asia,30.12857142857143,Asia,Tokyo
2013-07-14,Delhi-Asia,30.414285714285715,Asia,Delhi
2013-07-14,Dubai-Asia,38.42857142857143,Asia,Dubai
2013-07-14,Miami-America,31.442857142857147,America,Miami
2013-07-14,New york-America,29.842857142857145,America,New york
2013-07-14,Beijing-Asia,25.557142857142857,Asia,Beijing
2013-07-21,Hamburg-Europe,19.099999999999998,Europe,Hamburg
2013-07-21,Calgary-America,22.551428571428573,America,Calgary
2013-07-21,Vancouver-America,18.8,America,Vancouver
2013-07-21,Sao Paulo-America,18.7,America,Sao Paulo
2013-07-21,Washington-America,35.08571428571428,America,Washington
2013-07-21,Paris-Europe,25.314285714285713,Europe,Paris
2013-07-21,Bogota-America,13.6,America,Bogota
2013-07-21,Roma-Europe,25.02857142857143,Europe,Roma
2013-07-21,Reykjavic-Europe,10.985714285714286,Europe,Reykjavic
2013-07-21,Dublin-Europe,18.1,Europe,Dublin
2013-07-21,Sydney-Oceania,16.228571428571428,Oceania,Sydney
2013-07-21,Cape Town-Africa,13.328571428571427,Africa,Cape Town
2013-07-21,Madrid-Europe,27.414285714285715,Europe,Madrid
2013-07-21,Los Angeles-America,23.32857142857143,America,Los Angeles
2013-07-21,Bahamas-America,26.75714285714286,America,Bahamas
2013-07-21,New orleans-America,31.342857142857145,America,New orleans
2013-07-21,Shanghai-Asia,30.657142857142855,Asia,Shanghai
2013-07-21,Singapore-Asia,27.771428571428572,Asia,Singapore
2013-07-21,Busan-Asia,27.114285714285717,Asia,Busan
2013-07-21,Kuala-Asia,27.514285714285712,Asia,Kuala
2013-07-21,Yakarta-Asia,28.21666666666667,Asia,Yakarta
2013-07-21,Qingdao-Asia,26.085714285714285,Asia,Qingdao
2013-07-21,Tokyo-Asia,25.62857142857143,Asia,Tokyo
2013-07-21,Delhi-Asia,29.928571428571427,Asia,Delhi
2013-07-21,Dubai-Asia,38.01428571428572,Asia,Dubai
2013-07-21,Miami-America,29.82857142857143,America,Miami
2013-07-21,New york-America,35.17142857142857,America,New york
2013-07-21,Beijing-Asia,26.614285714285717,Asia,Beijing
2013-07-28,Hamburg-Europe,22.785714285714285,Europe,Hamburg
2013-07-28,Calgary-America,20.25,America,Calgary
2013-07-28,Vancouver-America,18.685714285714287,America,Vancouver
2013-07-28,Sao Paulo-America,11.9,America,Sao Paulo
2013-07-28,Washington-America,29.857142857142858,America,Washington
2013-07-28,Paris-Europe,24.928571428571427,Europe,Paris
2013-07-28,Cape Town-Africa,12.085714285714285,Africa,Cape Town
2013-07-28,Roma-Europe,27.057142857142857,Europe,Roma
2013-07-28,Reykjavic-Europe,12.200000000000001,Europe,Reykjavic
2013-07-28,Dublin-Europe,17.04285714285714,Europe,Dublin
2013-07-28,Sydney-Oceania,13.171428571428573,Oceania,Sydney
2013-07-28,Bogota-America,13.828571428571427,America,Bogota
2013-07-28,Madrid-Europe,26.585714285714285,Europe,Madrid
2013-07-28,Los Angeles-America,22.228571428571428,America,Los Angeles
2013-07-28,Bahamas-America,28.857142857142858,America,Bahamas
2013-07-28,New orleans-America,32.285714285714285,America,New orleans
2013-07-28,Singapore-Asia,28.042857142857144,Asia,Singapore
2013-07-28,Busan-Asia,26.428571428571427,Asia,Busan
2013-07-28,Qingdao-Asia,27.3,Asia,Qingdao
2013-07-28,Kuala-Asia,27.614285714285717,Asia,Kuala
2013-07-28,Yakarta-Asia,28.142857142857142,Asia,Yakarta
2013-07-28,Shanghai-Asia,33.42857142857143,Asia,Shanghai
2013-07-28,Tokyo-Asia,27.2,Asia,Tokyo
2013-07-28,Delhi-Asia,30.385714285714283,Asia,Delhi
2013-07-28,Dubai-Asia,35.857142857142854,Asia,Dubai
2013-07-28,Miami-America,32.714285714285715,America,Miami
2013-07-28,New york-America,27.785714285714285,America,New york
2013-07-28,Beijing-Asia,27.814285714285713,Asia,Beijing
2013-08-04,Calgary-America,19.671428571428574,America,Calgary
2013-08-04,Vancouver-America,18.071428571428573,America,Vancouver
2013-08-04,Sao Paulo-America,18.457142857142856,America,Sao Paulo
2013-08-04,Washington-America,28.8,America,Washington
2013-08-04,Hamburg-Europe,21.24285714285714,Europe,Hamburg
2013-08-04,Roma-Europe,27.3,Europe,Roma
2013-08-04,Madrid-Europe,27.0,Europe,Madrid
2013-08-04,Reykjavic-Europe,11.742857142857144,Europe,Reykjavic
2013-08-04,Dublin-Europe,16.45714285714286,Europe,Dublin
2013-08-04,Sydney-Oceania,14.728571428571428,Oceania,Sydney
2013-08-04,Bogota-America,13.428571428571429,America,Bogota
2013-08-04,Paris-Europe,23.32857142857143,Europe,Paris
2013-08-04,Los Angeles-America,22.057142857142857,America,Los Angeles
2013-08-04,Cape Town-Africa,14.942857142857141,Africa,Cape Town
2013-08-04,New orleans-America,34.371428571428574,America,New orleans
2013-08-04,Shanghai-Asia,32.07142857142857,Asia,Shanghai
2013-08-04,Singapore-Asia,27.82857142857143,Asia,Singapore
2013-08-04,Busan-Asia,27.442857142857143,Asia,Busan
2013-08-04,Qingdao-Asia,27.842857142857145,Asia,Qingdao
2013-08-04,Kuala-Asia,28.357142857142858,Asia,Kuala
2013-08-04,Yakarta-Asia,28.8,Asia,Yakarta
2013-08-04,Bahamas-America,28.7,America,Bahamas
2013-08-04,Tokyo-Asia,27.071428571428573,Asia,Tokyo
2013-08-04,Delhi-Asia,31.042857142857144,Asia,Delhi
2013-08-04,Dubai-Asia,34.800000000000004,Asia,Dubai
2013-08-04,Miami-America,32.68571428571429,America,Miami
2013-08-04,New york-America,27.771428571428572,America,New york
2013-08-04,Beijing-Asia,26.514285714285712,Asia,Beijing
2013-08-11,Calgary-America,20.25,America,Calgary
2013-08-11,Vancouver-America,19.414285714285715,America,Vancouver
2013-08-11,Sao Paulo-America,19.25714285714286,America,Sao Paulo
2013-08-11,Washington-America,29.12857142857143,America,Washington
2013-08-11,Hamburg-Europe,18.62857142857143,Europe,Hamburg
2013-08-11,Roma-Europe,27.67142857142857,Europe,Roma
2013-08-11,Madrid-Europe,26.542857142857144,Europe,Madrid
2013-08-11,Reykjavic-Europe,10.157142857142857,Europe,Reykjavic
2013-08-11,Dublin-Europe,15.428571428571429,Europe,Dublin
2013-08-11,Sydney-Oceania,14.842857142857143,Oceania,Sydney
2013-08-11,Bogota-America,13.485714285714286,America,Bogota
2013-08-11,Paris-Europe,20.114285714285717,Europe,Paris
2013-08-11,Los Angeles-America,21.914285714285715,America,Los Angeles
2013-08-11,Cape Town-Africa,11.87142857142857,Africa,Cape Town
2013-08-11,New orleans-America,34.51428571428571,America,New orleans
2013-08-11,Shanghai-Asia,33.75714285714286,Asia,Shanghai
2013-08-11,Singapore-Asia,27.3,Asia,Singapore
2013-08-11,Busan-Asia,28.728571428571428,Asia,Busan
2013-08-11,Qingdao-Asia,30.385714285714283,Asia,Qingdao
2013-08-11,Kuala-Asia,27.52857142857143,Asia,Kuala
2013-08-11,Yakarta-Asia,28.057142857142857,Asia,Yakarta
2013-08-11,Bahamas-America,28.442857142857143,America,Bahamas
2013-08-11,Tokyo-Asia,30.82857142857143,Asia,Tokyo
2013-08-11,Delhi-Asia,28.52857142857143,Asia,Delhi
2013-08-11,Dubai-Asia,36.42857142857143,Asia,Dubai
2013-08-11,Miami-America,32.128571428571426,America,Miami
2013-08-11,New york-America,27.385714285714283,America,New york
2013-08-11,Beijing-Asia,27.74285714285714,Asia,Beijing
2013-08-18,Bogota-America,14.171428571428573,America,Bogota
2013-08-18,Calgary-America,26.900000000000002,America,Calgary
2013-08-18,Vancouver-America,18.942857142857143,America,Vancouver
2013-08-18,Sao Paulo-America,14.442857142857141,America,Sao Paulo
2013-08-18,Washington-America,27.857142857142858,America,Washington
2013-08-18,Hamburg-Europe,17.02857142857143,Europe,Hamburg
2013-08-18,Roma-Europe,26.228571428571428,Europe,Roma
2013-08-18,Madrid-Europe,28.514285714285712,Europe,Madrid
2013-08-18,Reykjavic-Europe,10.257142857142856,Europe,Reykjavic
2013-08-18,Dublin-Europe,15.885714285714286,Europe,Dublin
2013-08-18,Sydney-Oceania,16.428571428571427,Oceania,Sydney
2013-08-18,Los Angeles-America,22.557142857142857,America,Los Angeles
2013-08-18,Paris-Europe,20.385714285714283,Europe,Paris
2013-08-18,Cape Town-Africa,12.714285714285714,Africa,Cape Town
2013-08-18,Bahamas-America,28.785714285714285,America,Bahamas
2013-08-18,New york-America,25.714285714285715,America,New york
2013-08-18,New orleans-America,30.957142857142856,America,New orleans
2013-08-18,Shanghai-Asia,31.37142857142857,Asia,Shanghai
2013-08-18,Singapore-Asia,27.928571428571427,Asia,Singapore
2013-08-18,Busan-Asia,28.928571428571427,Asia,Busan
2013-08-18,Kuala-Asia,28.400000000000002,Asia,Kuala
2013-08-18,Qingdao-Asia,28.5,Asia,Qingdao
2013-08-18,Beijing-Asia,28.314285714285713,Asia,Beijing
2013-08-18,Tokyo-Asia,30.02857142857143,Asia,Tokyo
2013-08-18,Delhi-Asia,28.7,Asia,Delhi
2013-08-18,Dubai-Asia,37.199999999999996,Asia,Dubai
2013-08-18,Miami-America,32.3,America,Miami
2013-08-18,Yakarta-Asia,28.685714285714287,Asia,Yakarta
2013-08-25,Hamburg-Europe,17.342857142857145,Europe,Hamburg
2013-08-25,Vancouver-America,17.82857142857143,America,Vancouver
2013-08-25,Sao Paulo-America,19.042857142857144,America,Sao Paulo
2013-08-25,Washington-America,29.12857142857143,America,Washington
2013-08-25,Paris-Europe,19.914285714285715,Europe,Paris
2013-08-25,Calgary-America,25.333333333333332,America,Calgary
2013-08-25,Roma-Europe,24.45714285714286,Europe,Roma
2013-08-25,Reykjavic-Europe,10.214285714285714,Europe,Reykjavic
2013-08-25,Dublin-Europe,15.471428571428572,Europe,Dublin
2013-08-25,Sydney-Oceania,14.071428571428571,Oceania,Sydney
2013-08-25,Cape Town-Africa,11.785714285714286,Africa,Cape Town
2013-08-25,Madrid-Europe,27.74285714285714,Europe,Madrid
2013-08-25,Bogota-America,13.842857142857143,America,Bogota
2013-08-25,Los Angeles-America,22.714285714285715,America,Los Angeles
2013-08-25,Bahamas-America,28.842857142857145,America,Bahamas
2013-08-25,Singapore-Asia,28.442857142857143,Asia,Singapore
2013-08-25,Busan-Asia,27.74285714285714,Asia,Busan
2013-08-25,Qingdao-Asia,26.97142857142857,Asia,Qingdao
2013-08-25,Kuala-Asia,27.271428571428572,Asia,Kuala
2013-08-25,Yakarta-Asia,29.257142857142856,Asia,Yakarta
