city,Date,target,p5,p20,p40,p50,p60,p80,p95,mape,mase,rmsle,smape,Location,Item
Bahamas-America,2021-12-05,22.685714285714287,21.698090946488136,22.434917559901372,22.972368131689763,23.217169043391536,23.45364269541034,23.972367883360732,25.175260285916337,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2021-12-12,25.042857142857144,21.409428529915765,22.30030112861796,22.82508312810783,23.110083143305467,23.419033035399913,24.094631254875498,25.6339160279143,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2021-12-19,25.314285714285713,21.71655116741638,22.463230725966806,23.23650041180183,23.481652825232047,23.7749205516973,24.58119557961284,25.600284924360807,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2021-12-26,23.5,21.04883207769931,21.987582215066016,22.662293176615528,22.936847816784052,23.33352910099765,24.09407100765084,25.24893363774862,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-01-02,22.97142857142857,20.98061949041568,22.178162023918176,22.903420938508035,23.274408404166422,23.53756997171315,24.33840259595525,25.578349580296262,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-01-09,23.614285714285717,20.889318670956147,21.880622808171744,22.493891666815994,22.946853343292556,23.36526199937076,24.064270297380325,25.114822053703232,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-01-16,21.52857142857143,20.03105485012415,21.331100985180537,22.012660450975638,22.331315743416887,22.689492989245807,23.71298257142282,24.94492310973769,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-01-23,22.457142857142856,20.275233424184872,21.606517982224844,22.512521088502645,22.8568901363233,23.27130474565549,24.18791350020069,24.97449970391202,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-01-30,20.885714285714283,20.52994783278349,21.772217543314795,22.70417227781684,23.149458657769323,23.563056757509884,24.329144819858055,25.40650548135834,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-02-06,21.37142857142857,19.48173479669222,20.85183278461224,22.02612961456855,22.38228966628268,22.793256186235215,23.60922694748081,24.954337385299674,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-02-13,24.057142857142857,21.114153963688505,22.144409977227532,23.1598951035666,23.55234688739306,23.884109379922013,24.8976971044029,26.163443346602662,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-02-20,23.485714285714288,21.613172488747907,22.674106203441625,23.583479096834377,24.00599636860944,24.313924743693182,25.317579089397185,27.135256942906665,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-02-27,24.142857142857142,21.184570729844353,22.293513694126595,23.176139556592208,23.629080669538727,23.872478008970482,24.974324409374162,26.571033029918226,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-03-06,23.728571428571428,21.01142758338663,21.941259688834062,22.742936997596253,23.1031328328355,23.674031847187024,24.621971270689343,25.96379549118687,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-03-13,25.342857142857145,21.26558391750214,22.656625597920463,23.45490339654766,23.972581204743125,24.30897822364999,25.34564445197179,26.89134933088177,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-03-20,25.085714285714285,20.57603751642087,22.60646281681573,23.5263594483739,23.93523556638545,24.343023008452413,25.395558424787776,27.038676009446977,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-03-27,24.542857142857144,21.44208376020764,23.047811988024407,24.24492343395633,24.686106852085445,24.96243164547005,26.297192875757197,27.86184119446049,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-04-03,24.728571428571428,21.492691283468705,23.205522091810664,24.575407901732,24.821002009700386,25.16614844893625,26.406162190937344,28.01828026286341,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-04-10,25.400000000000002,22.800133319324413,24.067704928625965,25.143809258411025,25.61852562898528,26.212000776822453,27.375010782606598,28.962887208249267,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-04-17,24.728571428571428,22.65118518614308,24.220636142652037,25.396262793082887,25.7676227762203,26.343327038484432,27.501249168300753,29.09224886380166,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-04-24,24.814285714285713,22.9634254767655,24.610906932008568,26.195721703820013,26.53433505206734,26.854582981703903,27.991745863698473,29.781414878927453,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2022-05-01,24.542857142857144,23.187865372665144,24.56809491475551,25.810855962499197,26.277148771075915,26.632500155834695,27.88552067441719,29.625001109999037,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Los Angeles-America,2021-11-21,20.62857142857143,16.370272122092373,18.5547158632446,20.09082684054302,20.71868445350641,21.500678719004853,22.88445351481263,24.614970328186747,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2021-11-28,24.214285714285715,14.99542658566603,16.797522648975445,18.289727150788202,18.759016021055146,19.33886762464051,20.75927383178166,22.48499641211902,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
